state,date,dates,confirmed
NL,2020-09-14,"{'delta': {'confirmed': 131, 'recovered': 14, 'tested': 451}, 'total': {'confirmed': 5214, 'deceased': 8, 'other': 20, 'recovered': 3897, 'tested': 70622}}",5214.0
NL,2020-09-15,"{'delta': {'confirmed': 15, 'deceased': 2, 'other': 3, 'recovered': 30, 'tested': 372}, 'total': {'confirmed': 5229, 'deceased': 10, 'other': 23, 'recovered': 3927, 'tested': 70994}}",5229.0
NL,2020-09-16,"{'delta': {'confirmed': 34, 'other': 1, 'recovered': 41, 'tested': 637}, 'total': {'confirmed': 5263, 'deceased': 10, 'other': 24, 'recovered': 3968, 'tested': 71631}}",5263.0
NL,2020-09-17,"{'delta': {'confirmed': 43, 'recovered': 111, 'tested': 446}, 'total': {'confirmed': 5306, 'deceased': 10, 'other': 24, 'recovered': 4079, 'tested': 72077}}",5306.0
NL,2020-09-18,"{'delta': {'confirmed': 51, 'other': 2, 'recovered': 29, 'tested': 519}, 'total': {'confirmed': 5357, 'deceased': 10, 'other': 26, 'recovered': 4108, 'tested': 72596}}",5357.0
NL,2020-09-19,"{'delta': {'confirmed': 35, 'recovered': 42, 'tested': 211}, 'total': {'confirmed': 5392, 'deceased': 10, 'other': 26, 'recovered': 4150, 'tested': 72807}}",5392.0
NL,2020-09-20,"{'delta': {'confirmed': 59, 'other': 3, 'recovered': 78, 'tested': 804}, 'total': {'confirmed': 5451, 'deceased': 10, 'other': 29, 'recovered': 4228, 'tested': 73611}}",5451.0
OR,2020-03-16,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 1}}",1.0
OR,2020-03-17,{'total': {'confirmed': 1}},1.0
OR,2020-03-18,{'total': {'confirmed': 1}},1.0
OR,2020-03-19,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 2}}",2.0
OR,2020-03-20,{'total': {'confirmed': 2}},2.0
OR,2020-03-21,{'total': {'confirmed': 2}},2.0
OR,2020-03-22,{'total': {'confirmed': 2}},2.0
OR,2020-03-23,{'total': {'confirmed': 2}},2.0
OR,2020-03-24,{'total': {'confirmed': 2}},2.0
OR,2020-03-25,{'total': {'confirmed': 2}},2.0
OR,2020-03-26,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 3}}",3.0
OR,2020-03-27,{'total': {'confirmed': 3}},3.0
OR,2020-03-28,{'total': {'confirmed': 3}},3.0
OR,2020-03-29,{'total': {'confirmed': 3}},3.0
OR,2020-03-30,{'total': {'confirmed': 3}},3.0
OR,2020-03-31,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 4}}",4.0
OR,2020-04-01,"{'delta': {'confirmed': 1, 'recovered': 1}, 'total': {'confirmed': 5, 'recovered': 1}}",5.0
OR,2020-04-02,"{'total': {'confirmed': 5, 'recovered': 1}}",5.0
OR,2020-04-03,"{'delta': {'confirmed': 15, 'recovered': 1, 'tested': 1395}, 'total': {'confirmed': 20, 'recovered': 2, 'tested': 1395}}",20.0
OR,2020-04-04,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 21, 'recovered': 2, 'tested': 1395}}",21.0
OR,2020-04-05,"{'delta': {'confirmed': 18}, 'total': {'confirmed': 39, 'recovered': 2, 'tested': 1395}}",39.0
OR,2020-04-06,"{'delta': {'confirmed': 1}, 'total': {'confirmed': 40, 'recovered': 2, 'tested': 1395}}",40.0
OR,2020-04-07,"{'delta': {'confirmed': 2, 'deceased': 1, 'tested': 1046}, 'total': {'confirmed': 42, 'deceased': 1, 'recovered': 2, 'tested': 2441}}",42.0
OR,2020-04-08,"{'total': {'confirmed': 42, 'deceased': 1, 'recovered': 2, 'tested': 2441}}",42.0
OR,2020-04-09,"{'delta': {'confirmed': 6, 'tested': 808}, 'total': {'confirmed': 48, 'deceased': 1, 'recovered': 2, 'tested': 3249}}",48.0
OR,2020-04-10,"{'delta': {'confirmed': 2, 'recovered': 10, 'tested': 298}, 'total': {'confirmed': 50, 'deceased': 1, 'recovered': 12, 'tested': 3547}}",50.0
OR,2020-04-11,"{'delta': {'confirmed': 4, 'tested': 4}, 'total': {'confirmed': 54, 'deceased': 1, 'recovered': 12, 'tested': 3551}}",54.0
OR,2020-04-12,"{'delta': {'tested': 311}, 'total': {'confirmed': 54, 'deceased': 1, 'recovered': 12, 'tested': 3862}}",54.0
OR,2020-04-13,"{'delta': {'confirmed': 1, 'recovered': 6, 'tested': 308}, 'total': {'confirmed': 55, 'deceased': 1, 'recovered': 18, 'tested': 4170}}",55.0
OR,2020-04-14,"{'delta': {'confirmed': 5, 'tested': 564}, 'total': {'confirmed': 60, 'deceased': 1, 'recovered': 18, 'tested': 4734}}",60.0
OR,2020-04-15,"{'delta': {'recovered': 1, 'tested': 803}, 'total': {'confirmed': 60, 'deceased': 1, 'recovered': 19, 'tested': 5537}}",60.0
OR,2020-04-16,"{'delta': {'tested': 1197}, 'total': {'confirmed': 60, 'deceased': 1, 'recovered': 19, 'tested': 6734}}",60.0
OR,2020-04-17,"{'delta': {'recovered': 2, 'tested': 843}, 'total': {'confirmed': 60, 'deceased': 1, 'recovered': 21, 'tested': 7577}}",60.0
OR,2020-04-18,"{'delta': {'confirmed': 1, 'recovered': 3, 'tested': 1042}, 'total': {'confirmed': 61, 'deceased': 1, 'recovered': 24, 'tested': 8619}}",61.0
OR,2020-04-19,"{'delta': {'tested': 1071}, 'total': {'confirmed': 61, 'deceased': 1, 'recovered': 24, 'tested': 9690}}",61.0
OR,2020-04-20,"{'delta': {'confirmed': 13, 'tested': 951}, 'total': {'confirmed': 74, 'deceased': 1, 'recovered': 24, 'tested': 10641}}",74.0
OR,2020-04-21,"{'delta': {'confirmed': 5, 'recovered': 6, 'tested': 1107}, 'total': {'confirmed': 79, 'deceased': 1, 'recovered': 30, 'tested': 11748}}",79.0
OR,2020-04-22,"{'delta': {'confirmed': 4, 'recovered': 2, 'tested': 2027}, 'total': {'confirmed': 83, 'deceased': 1, 'recovered': 32, 'tested': 13775}}",83.0
OR,2020-04-23,"{'delta': {'confirmed': 6, 'recovered': 1, 'tested': 2209}, 'total': {'confirmed': 89, 'deceased': 1, 'recovered': 33, 'tested': 15984}}",89.0
OR,2020-04-24,"{'delta': {'confirmed': 5, 'tested': 2474}, 'total': {'confirmed': 94, 'deceased': 1, 'recovered': 33, 'tested': 18458}}",94.0
OR,2020-04-25,"{'delta': {'confirmed': 6, 'recovered': 1, 'tested': 2141}, 'total': {'confirmed': 100, 'deceased': 1, 'recovered': 34, 'tested': 20599}}",100.0
OR,2020-04-26,"{'delta': {'confirmed': 3, 'recovered': 1, 'tested': 2217}, 'total': {'confirmed': 103, 'deceased': 1, 'recovered': 35, 'tested': 22816}}",103.0
OR,2020-04-27,"{'delta': {'confirmed': 15, 'recovered': 2, 'tested': 2287}, 'total': {'confirmed': 118, 'deceased': 1, 'recovered': 37, 'tested': 25103}}",118.0
OR,2020-04-28,"{'delta': {'recovered': 1, 'tested': 1584}, 'total': {'confirmed': 118, 'deceased': 1, 'recovered': 38, 'tested': 26687}}",118.0
OR,2020-04-29,"{'delta': {'confirmed': 7, 'recovered': 1, 'tested': 2421}, 'total': {'confirmed': 125, 'deceased': 1, 'recovered': 39, 'tested': 29108}}",125.0
OR,2020-04-30,"{'delta': {'confirmed': 18, 'recovered': 2, 'tested': 2588}, 'total': {'confirmed': 143, 'deceased': 1, 'recovered': 41, 'tested': 31696}}",143.0
OR,2020-05-01,"{'delta': {'confirmed': 11, 'recovered': 14, 'tested': 2437}, 'total': {'confirmed': 154, 'deceased': 1, 'recovered': 55, 'tested': 34133}}",154.0
OR,2020-05-02,"{'delta': {'confirmed': 6, 'recovered': 1, 'tested': 2460}, 'total': {'confirmed': 160, 'deceased': 1, 'recovered': 56, 'tested': 36593}}",160.0
OR,2020-05-03,"{'delta': {'confirmed': 2, 'recovered': 4, 'tested': 2065}, 'total': {'confirmed': 162, 'deceased': 1, 'recovered': 60, 'tested': 38658}}",162.0
OR,2020-05-04,"{'delta': {'confirmed': 7, 'tested': 2470}, 'total': {'confirmed': 169, 'deceased': 1, 'recovered': 60, 'tested': 41128}}",169.0
OR,2020-05-05,"{'delta': {'confirmed': 8, 'deceased': 1, 'tested': 3535}, 'total': {'confirmed': 177, 'deceased': 2, 'recovered': 60, 'tested': 44663}}",177.0
OR,2020-05-06,"{'delta': {'confirmed': 28, 'recovered': 1, 'tested': 2791}, 'total': {'confirmed': 205, 'deceased': 2, 'recovered': 61, 'tested': 47454}}",205.0
OR,2020-05-07,"{'delta': {'confirmed': 14, 'recovered': 1, 'tested': 3060}, 'total': {'confirmed': 219, 'deceased': 2, 'recovered': 62, 'tested': 50514}}",219.0
OR,2020-05-08,"{'delta': {'confirmed': 51, 'recovered': 1, 'tested': 2460}, 'total': {'confirmed': 270, 'deceased': 2, 'recovered': 63, 'tested': 52974}}",270.0
OR,2020-05-09,"{'delta': {'confirmed': 82, 'deceased': 1, 'recovered': 5, 'tested': 3348}, 'total': {'confirmed': 352, 'deceased': 3, 'recovered': 68, 'tested': 56322}}",352.0
OR,2020-05-10,"{'delta': {'confirmed': 25, 'tested': 3458}, 'total': {'confirmed': 377, 'deceased': 3, 'recovered': 68, 'tested': 59780}}",377.0
OR,2020-05-11,"{'delta': {'confirmed': 38, 'recovered': 17, 'tested': 3698}, 'total': {'confirmed': 415, 'deceased': 3, 'recovered': 85, 'tested': 63478}}",415.0
OR,2020-05-12,"{'delta': {'confirmed': 22, 'recovered': 31, 'tested': 4579}, 'total': {'confirmed': 437, 'deceased': 3, 'recovered': 116, 'tested': 68057}}",437.0
OR,2020-05-13,"{'delta': {'confirmed': 101, 'recovered': 27, 'tested': 4699}, 'total': {'confirmed': 538, 'deceased': 3, 'recovered': 143, 'tested': 72756}}",538.0
OR,2020-05-14,"{'delta': {'confirmed': 134, 'recovered': 15, 'tested': 4394}, 'total': {'confirmed': 672, 'deceased': 3, 'recovered': 158, 'tested': 77150}}",672.0
OR,2020-05-15,"{'delta': {'confirmed': 65, 'recovered': 8, 'tested': 4769}, 'total': {'confirmed': 737, 'deceased': 3, 'recovered': 166, 'tested': 81919}}",737.0
OR,2020-05-16,"{'delta': {'recovered': 30, 'tested': 4221}, 'total': {'confirmed': 737, 'deceased': 3, 'recovered': 196, 'tested': 86140}}",737.0
OR,2020-05-17,"{'delta': {'confirmed': 91, 'deceased': 1, 'recovered': 24, 'tested': 5083}, 'total': {'confirmed': 828, 'deceased': 4, 'recovered': 220, 'tested': 91223}}",828.0
OR,2020-05-18,"{'delta': {'confirmed': 48, 'recovered': 57, 'tested': 4543}, 'total': {'confirmed': 876, 'deceased': 4, 'recovered': 277, 'tested': 95766}}",876.0
OR,2020-05-19,"{'delta': {'confirmed': 102, 'deceased': 1, 'recovered': 30, 'tested': 4536}, 'total': {'confirmed': 978, 'deceased': 5, 'recovered': 307, 'tested': 100302}}",978.0
OR,2020-05-20,"{'delta': {'confirmed': 74, 'deceased': 1, 'recovered': 36, 'tested': 5612}, 'total': {'confirmed': 1052, 'deceased': 6, 'recovered': 343, 'tested': 105914}}",1052.0
OR,2020-05-21,"{'delta': {'confirmed': 51, 'deceased': 1, 'recovered': 50, 'tested': 2518}, 'total': {'confirmed': 1103, 'deceased': 7, 'recovered': 393, 'tested': 108432}}",1103.0
OR,2020-05-22,"{'delta': {'confirmed': 86, 'recovered': 43, 'tested': 5005}, 'total': {'confirmed': 1189, 'deceased': 7, 'recovered': 436, 'tested': 113437}}",1189.0
OR,2020-05-23,"{'delta': {'confirmed': 80, 'recovered': 61, 'tested': 5009}, 'total': {'confirmed': 1269, 'deceased': 7, 'recovered': 497, 'tested': 118446}}",1269.0
OR,2020-05-24,"{'delta': {'confirmed': 67, 'recovered': 53, 'tested': 5388}, 'total': {'confirmed': 1336, 'deceased': 7, 'recovered': 550, 'tested': 123834}}",1336.0
OR,2020-05-25,"{'delta': {'confirmed': 102, 'recovered': 99, 'tested': 3942}, 'total': {'confirmed': 1438, 'deceased': 7, 'recovered': 649, 'tested': 127776}}",1438.0
OR,2020-05-26,"{'delta': {'confirmed': 79, 'recovered': 84, 'tested': 3819}, 'total': {'confirmed': 1517, 'deceased': 7, 'recovered': 733, 'tested': 131595}}",1517.0
OR,2020-05-27,"{'delta': {'confirmed': 76, 'recovered': 79, 'tested': 4679}, 'total': {'confirmed': 1593, 'deceased': 7, 'recovered': 812, 'tested': 136274}}",1593.0
OR,2020-05-28,"{'delta': {'confirmed': 67, 'recovered': 75, 'tested': 3037}, 'total': {'confirmed': 1660, 'deceased': 7, 'recovered': 887, 'tested': 139311}}",1660.0
OR,2020-05-29,"{'delta': {'confirmed': 63, 'deceased': 2, 'recovered': 90, 'tested': 4259}, 'total': {'confirmed': 1723, 'deceased': 9, 'recovered': 977, 'tested': 143570}}",1723.0
OR,2020-05-30,"{'delta': {'confirmed': 96, 'recovered': 73, 'tested': 3920}, 'total': {'confirmed': 1819, 'deceased': 9, 'recovered': 1050, 'tested': 147490}}",1819.0
OR,2020-05-31,"{'delta': {'confirmed': 129, 'recovered': 76, 'tested': 4641}, 'total': {'confirmed': 1948, 'deceased': 9, 'recovered': 1126, 'tested': 152131}}",1948.0
OR,2020-06-01,"{'delta': {'confirmed': 156, 'recovered': 119, 'tested': 3559}, 'total': {'confirmed': 2104, 'deceased': 9, 'recovered': 1245, 'tested': 155690}}",2104.0
OR,2020-06-02,"{'delta': {'confirmed': 141, 'recovered': 80, 'tested': 3877}, 'total': {'confirmed': 2245, 'deceased': 9, 'recovered': 1325, 'tested': 159567}}",2245.0
OR,2020-06-03,"{'delta': {'confirmed': 143, 'recovered': 91, 'tested': 3324}, 'total': {'confirmed': 2388, 'deceased': 9, 'recovered': 1416, 'tested': 162891}}",2388.0
OR,2020-06-04,"{'delta': {'confirmed': 90, 'recovered': 65, 'tested': 2933}, 'total': {'confirmed': 2478, 'deceased': 9, 'recovered': 1481, 'tested': 165824}}",2478.0
OR,2020-06-05,"{'delta': {'confirmed': 130, 'deceased': 1, 'recovered': 123, 'tested': 3186}, 'total': {'confirmed': 2608, 'deceased': 10, 'recovered': 1604, 'tested': 169010}}",2608.0
OR,2020-06-06,"{'delta': {'confirmed': 173, 'recovered': 112, 'tested': 3588}, 'total': {'confirmed': 2781, 'deceased': 10, 'recovered': 1716, 'tested': 172598}}",2781.0
OR,2020-06-07,"{'delta': {'confirmed': 75, 'deceased': 1, 'recovered': 178, 'tested': 3500}, 'total': {'confirmed': 2856, 'deceased': 11, 'recovered': 1894, 'tested': 176098}}",2856.0
OR,2020-06-08,"{'delta': {'confirmed': 138, 'recovered': 99, 'tested': 3317}, 'total': {'confirmed': 2994, 'deceased': 11, 'recovered': 1993, 'tested': 179415}}",2994.0
OR,2020-06-09,"{'delta': {'confirmed': 146, 'recovered': 140, 'tested': 2969}, 'total': {'confirmed': 3140, 'deceased': 11, 'recovered': 2133, 'tested': 182384}}",3140.0
OR,2020-06-10,"{'delta': {'confirmed': 110, 'recovered': 149, 'tested': 3017}, 'total': {'confirmed': 3250, 'deceased': 11, 'recovered': 2282, 'tested': 185401}}",3250.0
OR,2020-06-11,"{'delta': {'confirmed': 136, 'deceased': 1, 'recovered': 72, 'tested': 3342}, 'total': {'confirmed': 3386, 'deceased': 12, 'recovered': 2354, 'tested': 188743}}",3386.0
OR,2020-06-12,"{'delta': {'confirmed': 112, 'deceased': 1, 'recovered': 120, 'tested': 3833}, 'total': {'confirmed': 3498, 'deceased': 13, 'recovered': 2474, 'tested': 192576}}",3498.0
OR,2020-06-13,"{'delta': {'confirmed': 225, 'recovered': 120, 'tested': 3880}, 'total': {'confirmed': 3723, 'deceased': 13, 'recovered': 2594, 'tested': 196456}}",3723.0
OR,2020-06-14,"{'delta': {'confirmed': 186, 'deceased': 1, 'recovered': 114, 'tested': 3558}, 'total': {'confirmed': 3909, 'deceased': 14, 'recovered': 2708, 'tested': 200014}}",3909.0
OR,2020-06-15,"{'delta': {'confirmed': 146, 'recovered': 146, 'tested': 2499}, 'total': {'confirmed': 4055, 'deceased': 14, 'recovered': 2854, 'tested': 202513}}",4055.0
OR,2020-06-16,"{'delta': {'confirmed': 108, 'recovered': 120, 'tested': 2988}, 'total': {'confirmed': 4163, 'deceased': 14, 'recovered': 2974, 'tested': 205501}}",4163.0
OR,2020-06-17,"{'delta': {'confirmed': 175, 'recovered': 73, 'tested': 2971}, 'total': {'confirmed': 4338, 'deceased': 14, 'recovered': 3047, 'tested': 208472}}",4338.0
OR,2020-06-18,"{'delta': {'confirmed': 174, 'recovered': 97, 'tested': 3752}, 'total': {'confirmed': 4512, 'deceased': 14, 'recovered': 3144, 'tested': 212224}}",4512.0
OR,2020-06-19,"{'delta': {'confirmed': 165, 'recovered': 153, 'tested': 4383}, 'total': {'confirmed': 4677, 'deceased': 14, 'recovered': 3297, 'tested': 216607}}",4677.0
OR,2020-06-20,"{'delta': {'confirmed': 179, 'deceased': 1, 'recovered': 237, 'tested': 3167}, 'total': {'confirmed': 4856, 'deceased': 15, 'recovered': 3534, 'tested': 219774}}",4856.0
OR,2020-06-21,"{'delta': {'confirmed': 304, 'deceased': 4, 'recovered': 186, 'tested': 4628}, 'total': {'confirmed': 5160, 'deceased': 19, 'recovered': 3720, 'tested': 224402}}",5160.0
OR,2020-06-22,"{'delta': {'confirmed': 143, 'deceased': 2, 'recovered': 143, 'tested': 3458}, 'total': {'confirmed': 5303, 'deceased': 21, 'recovered': 3863, 'tested': 227860}}",5303.0
OR,2020-06-23,"{'delta': {'confirmed': 167, 'deceased': 3, 'recovered': 125, 'tested': 3496}, 'total': {'confirmed': 5470, 'deceased': 24, 'recovered': 3988, 'tested': 231356}}",5470.0
OR,2020-06-24,"{'delta': {'confirmed': 282, 'recovered': 135, 'tested': 4271}, 'total': {'confirmed': 5752, 'deceased': 24, 'recovered': 4123, 'tested': 235627}}",5752.0
OR,2020-06-25,"{'delta': {'confirmed': 210, 'recovered': 168, 'tested': 4188}, 'total': {'confirmed': 5962, 'deceased': 24, 'recovered': 4291, 'tested': 239815}}",5962.0
OR,2020-06-26,"{'delta': {'confirmed': 218, 'recovered': 131, 'tested': 4773}, 'total': {'confirmed': 6180, 'deceased': 24, 'recovered': 4422, 'tested': 244588}}",6180.0
OR,2020-06-27,"{'delta': {'confirmed': 170, 'deceased': 1, 'recovered': 184, 'tested': 5314}, 'total': {'confirmed': 6350, 'deceased': 25, 'recovered': 4606, 'tested': 249902}}",6350.0
OR,2020-06-28,"{'delta': {'confirmed': 264, 'deceased': 3, 'recovered': 137, 'tested': 5907}, 'total': {'confirmed': 6614, 'deceased': 28, 'recovered': 4743, 'tested': 255809}}",6614.0
OR,2020-06-29,"{'delta': {'confirmed': 245, 'deceased': 2, 'recovered': 203, 'tested': 4619}, 'total': {'confirmed': 6859, 'deceased': 30, 'recovered': 4946, 'tested': 260428}}",6859.0
OR,2020-06-30,"{'delta': {'confirmed': 206, 'deceased': 2, 'recovered': 243, 'tested': 5003}, 'total': {'confirmed': 7065, 'deceased': 32, 'recovered': 5189, 'tested': 265431}}",7065.0
OR,2020-07-01,"{'delta': {'confirmed': 251, 'deceased': 1, 'recovered': 164, 'tested': 5247}, 'total': {'confirmed': 7316, 'deceased': 33, 'recovered': 5353, 'tested': 270678}}",7316.0
OR,2020-07-02,"{'delta': {'confirmed': 229, 'deceased': 2, 'recovered': 149, 'tested': 3994}, 'total': {'confirmed': 7545, 'deceased': 35, 'recovered': 5502, 'tested': 274672}}",7545.0
OR,2020-07-03,"{'delta': {'confirmed': 561, 'deceased': 2, 'recovered': 203, 'tested': 6851}, 'total': {'confirmed': 8106, 'deceased': 37, 'recovered': 5705, 'tested': 281523}}",8106.0
OR,2020-07-04,"{'delta': {'confirmed': 495, 'deceased': 6, 'recovered': 229, 'tested': 5567}, 'total': {'confirmed': 8601, 'deceased': 43, 'recovered': 5934, 'tested': 287090}}",8601.0
OR,2020-07-05,"{'delta': {'confirmed': 469, 'deceased': 3, 'recovered': 290, 'tested': 5317}, 'total': {'confirmed': 9070, 'deceased': 46, 'recovered': 6224, 'tested': 292407}}",9070.0
OR,2020-07-06,"{'delta': {'confirmed': 456, 'deceased': 2, 'recovered': 262, 'tested': 4827}, 'total': {'confirmed': 9526, 'deceased': 48, 'recovered': 6486, 'tested': 297234}}",9526.0
OR,2020-07-07,"{'delta': {'confirmed': 571, 'deceased': 6, 'recovered': 217, 'tested': 5546}, 'total': {'confirmed': 10097, 'deceased': 54, 'recovered': 6703, 'tested': 302780}}",10097.0
OR,2020-07-08,"{'delta': {'confirmed': 527, 'deceased': 7, 'recovered': 303, 'tested': 5918}, 'total': {'confirmed': 10624, 'deceased': 61, 'recovered': 7006, 'tested': 308698}}",10624.0
OR,2020-07-09,"{'delta': {'confirmed': 577, 'deceased': 6, 'recovered': 401, 'tested': 6289}, 'total': {'confirmed': 11201, 'deceased': 67, 'recovered': 7407, 'tested': 314987}}",11201.0
OR,2020-07-10,"{'delta': {'confirmed': 755, 'deceased': 6, 'recovered': 565, 'tested': 6456}, 'total': {'confirmed': 11956, 'deceased': 73, 'recovered': 7972, 'tested': 321443}}",11956.0
OR,2020-07-11,"{'delta': {'confirmed': 570, 'deceased': 6, 'recovered': 388, 'tested': 5845}, 'total': {'confirmed': 12526, 'deceased': 79, 'recovered': 8360, 'tested': 327288}}",12526.0
OR,2020-07-12,"{'delta': {'confirmed': 595, 'deceased': 5, 'recovered': 390, 'tested': 7239}, 'total': {'confirmed': 13121, 'deceased': 84, 'recovered': 8750, 'tested': 334527}}",13121.0
OR,2020-07-13,"{'delta': {'confirmed': 616, 'deceased': 7, 'recovered': 505, 'tested': 7010}, 'total': {'confirmed': 13737, 'deceased': 91, 'recovered': 9255, 'tested': 341537}}",13737.0
OR,2020-07-14,"{'delta': {'confirmed': 543, 'deceased': 5, 'recovered': 609, 'tested': 5689}, 'total': {'confirmed': 14280, 'deceased': 96, 'recovered': 9864, 'tested': 347226}}",14280.0
OR,2020-07-15,"{'delta': {'confirmed': 618, 'deceased': 5, 'recovered': 612, 'tested': 6598}, 'total': {'confirmed': 14898, 'deceased': 101, 'recovered': 10476, 'tested': 353824}}",14898.0
OR,2020-07-16,"{'delta': {'confirmed': 494, 'deceased': 2, 'recovered': 401, 'tested': 8096}, 'total': {'confirmed': 15392, 'deceased': 103, 'recovered': 10877, 'tested': 361920}}",15392.0
OR,2020-07-17,"{'delta': {'confirmed': 718, 'deceased': 6, 'recovered': 453, 'tested': 7818}, 'total': {'confirmed': 16110, 'deceased': 109, 'recovered': 11330, 'tested': 369738}}",16110.0
OR,2020-07-18,"{'delta': {'confirmed': 591, 'deceased': 3, 'recovered': 607, 'tested': 8155}, 'total': {'confirmed': 16701, 'deceased': 112, 'recovered': 11937, 'tested': 377893}}",16701.0
OR,2020-07-19,"{'delta': {'confirmed': 736, 'deceased': 7, 'recovered': 516, 'tested': 8209}, 'total': {'confirmed': 17437, 'deceased': 119, 'recovered': 12453, 'tested': 386102}}",17437.0
OR,2020-07-20,"{'delta': {'confirmed': 673, 'deceased': 6, 'recovered': 457, 'tested': 7500}, 'total': {'confirmed': 18110, 'deceased': 125, 'recovered': 12910, 'tested': 393602}}",18110.0
OR,2020-07-21,"{'delta': {'confirmed': 647, 'deceased': 8, 'recovered': 400, 'tested': 8042}, 'total': {'confirmed': 18757, 'deceased': 133, 'recovered': 13310, 'tested': 401644}}",18757.0
